to,from,CoordsFromLat,CoordsFromLong,CoordsToLat,CoordsToLong
46th Ave & Quintara St,Quintara St & 46th Ave,37.74745560,-122.50509644,37.74742889,-122.50486755
46th Ave & Quintara St,Quintara St & 48th Ave,37.74745560,-122.50509644,37.74734116,-122.50700378
46th Ave & Quintara St,Rivera St & 46th Ave,37.74745560,-122.50509644,37.74542999,-122.50504303
46th Ave & Rivera St,Rivera St & 46th Ave,37.74559021,-122.50497437,37.74542999,-122.50504303
46th Ave & Rivera St,Rivera St & 48th Ave,37.74559021,-122.50497437,37.74534988,-122.50669861
46th Ave & Rivera St,Quintara St & 46th Ave,37.74559021,-122.50497437,37.74742889,-122.50486755
46th Ave & Santiago St,Rivera St & 46th Ave,37.74373627,-122.50483704,37.74542999,-122.50504303
46th Ave & Santiago St,Taraval St & 46th Ave,37.74373627,-122.50483704,37.74182129,-122.50449371
46th Ave & Santiago St,Rivera St & 48th Ave,37.74373627,-122.50483704,37.74534988,-122.50669861
46th Ave & Taraval St,Taraval St & 46th Ave,37.74185562,-122.50470734,37.74182129,-122.50449371
46th Ave & Taraval St,Taraval St & 42nd Ave,37.74185562,-122.50470734,37.74201965,-122.50019836
46th Ave & Taraval St,Rivera St & 46th Ave,37.74185562,-122.50470734,37.74542999,-122.50504303
46th Ave & Ulloa St,Taraval St & 46th Ave,37.73999786,-122.50457764,37.74182129,-122.50449371
46th Ave & Ulloa St,Vicente St & 47th Ave,37.73999786,-122.50457764,37.73807907,-122.50531006
46th Ave & Ulloa St,Taraval St & 44th Ave,37.73999786,-122.50457764,37.74192429,-122.50234222
46th Ave & Vicente St,Wawona/46th Ave /SF Zoo,37.73814011,-122.50444031,37.73612595,-122.50434875
46th Ave & Vicente St,46th Ave & Wawona St,37.73814011,-122.50444031,37.73610687,-122.50414276
46th Ave & Vicente St,47th Ave & Wawona St,37.73814011,-122.50444031,37.73601913,-122.50536346
46th Ave & Wawona St,Wawona/46th Ave /SF Zoo,37.73610687,-122.50414276,37.73612595,-122.50434875
46th Ave & Wawona St,Sloat Blvd & 47th Ave,37.73610687,-122.50414276,37.73539352,-122.50492859
46th Ave & Wawona St,47th Ave & Wawona St,37.73610687,-122.50414276,37.73601913,-122.50536346
47th Ave & Wawona St,Wawona/46th Ave /SF Zoo,37.73601913,-122.50536346,37.73612595,-122.50434875
47th Ave & Wawona St,46th Ave & Wawona St,37.73601913,-122.50536346,37.73610687,-122.50414276
47th Ave & Wawona St,Sloat Blvd & 45th Ave,37.73601913,-122.50536346,37.73559952,-122.50341034
48th Ave & Point Lobos Ave,Point Lobos Ave & 46th Ave,37.77902222,-122.50941467,37.78004074,-122.50743866
48th Ave & Point Lobos Ave,Point Lobos Ave & 44th Ave,37.77902222,-122.50941467,37.77983856,-122.50501251
48th Ave & Point Lobos Ave,43rd Ave & Point Lobos Ave,37.77902222,-122.50941467,37.77978516,-122.50414276
Cyril Magnin St & Market St,Market St & 5th St,37.78401184,-122.40821075,37.78388596,-122.40814209
Cyril Magnin St & Market St,Metro Powell Station,37.78401184,-122.40821075,37.78465271,-122.40708923
Cyril Magnin St & Market St,Market St Between 5th & 4th St,37.78401184,-122.40821075,37.78483963,-122.40683746
46 Addison St,Bemis St & Moffitt St,37.73773575,-122.43100739,37.73665619,-122.43118286
46 Addison St,Bemis St & Addison St,37.73773575,-122.43100739,37.73793030,-122.42945862
46 Addison St,33 Moffitt St,37.73773575,-122.43100739,37.73683548,-122.43218994
164 Addison St,Diamond St & Arbor St,37.73817062,-122.43280792,37.73868179,-122.43447113
164 Addison St,33 Moffitt St,37.73817062,-122.43280792,37.73683548,-122.43218994
164 Addison St,46 Addison St,37.73817062,-122.43280792,37.73773575,-122.43100739
Addison St & Diamond Heights Blvd,Diamond Heights Blvd & Addison St,37.74003601,-122.43571472,37.74019623,-122.43576050
Addison St & Diamond Heights Blvd,Diamond Heights Blvd & Berkeley,37.74003601,-122.43571472,37.73867035,-122.43668365
Addison St & Diamond Heights Blvd,Addison St & Digby St,37.74003601,-122.43571472,37.74000168,-122.43360901
Addison St & Digby St,Diamond St & Arbor St,37.74000168,-122.43360901,37.73868179,-122.43447113
Addison St & Digby St,Addison St & Diamond Heights Blvd,37.74000168,-122.43360901,37.74003601,-122.43571472
Addison St & Digby St,Diamond Heights Blvd & Addison St,37.74000168,-122.43360901,37.74019623,-122.43576050
Addison St & Farnum St,Addison St & Digby St,37.74018860,-122.43421936,37.74000168,-122.43360901
Addison St & Farnum St,Addison St & Diamond Heights Blvd,37.74018860,-122.43421936,37.74003601,-122.43571472
Addison St & Farnum St,Diamond St & Arbor St,37.74018860,-122.43421936,37.73868179,-122.43447113
Alana Way & Executive Park Blvd,50 Thomas Mellon Cir,37.70898056,-122.39421844,37.70983124,-122.39289093
Alana Way & Executive Park Blvd,Executive Park Blvd & Thomas Mellon Dr,37.70898056,-122.39421844,37.71124268,-122.39357758
Alana Way & Executive Park Blvd,Blanken Ave & Gillette Ave,37.70898056,-122.39421844,37.71097183,-122.39660645
Alemany Blvd & Arch St,Arch St & Alemany St,37.71163177,-122.46690369,37.71158981,-122.46699524
Alemany Blvd & Arch St,Arch St & Alemany Blvd,37.71163177,-122.46690369,37.71165848,-122.46710968
Alemany Blvd & Arch St,Alemany Blvd & St Charles Ave,37.71163177,-122.46690369,37.71035767,-122.46945953
Bryant St & 6th St,Harrison St & 6th St,37.77615738,-122.40222931,37.77714920,-122.40436554
Bryant St & 6th St,7th St & Bryant St,37.77615738,-122.40222931,37.77458572,-122.40500641
Bryant St & 6th St,Harrison St & 5th St,37.77615738,-122.40222931,37.77891541,-122.40213776
Bryant St & 16th St,16th St & Bryant St,37.76549149,-122.41040039,37.76565933,-122.41029358
Bryant St & 16th St,16th St & Potrero Ave,37.76549149,-122.41040039,37.76580048,-122.40762329
Bryant St & 16th St,Bryant St & Mariposa St,37.76549149,-122.41040039,37.76314163,-122.41031647
Bryant St & 17th St,16th St & Bryant St,37.76422119,-122.41027832,37.76565933,-122.41029358
Bryant St & 17th St,Bryant St & 18th St,37.76422119,-122.41027832,37.76187134,-122.41020203
Bryant St & 17th St,Potrero Ave & Mariposa St,37.76422119,-122.41027832,37.76328278,-122.40725708
Bryant St & 18th St,Bryant St & Mariposa St,37.76187134,-122.41020203,37.76314163,-122.41031647
Bryant St & 18th St,Bryant St & 20th St,37.76187134,-122.41020203,37.75933075,-122.40992737
Bryant St & 18th St,Potrero Ave & Mariposa St,37.76187134,-122.41020203,37.76328278,-122.40725708
Bryant St & 19th St,Potrero Ave & 19th St,37.76057816,-122.41007996,37.76073837,-122.40702057
Bryant St & 19th St,Bryant St & Mariposa St,37.76057816,-122.41007996,37.76314163,-122.41031647
Bryant St & 19th St,Bryant St & 21st St,37.76057816,-122.41007996,37.75751114,-122.40950012
Bryant St & 20th St,Bryant St & 18th St,37.75933075,-122.40992737,37.76187134,-122.41020203
Bryant St & 20th St,Potrero Ave & 19th St,37.75933075,-122.40992737,37.76073837,-122.40702057
Bryant St & 20th St,Potrero Ave & 21st St,37.75933075,-122.40992737,37.75749969,-122.40693665
Bryant St & 21st St,Potrero Ave & 21st St,37.75751114,-122.40950012,37.75749969,-122.40693665
Bryant St & 21st St,Bryant St & 19th St,37.75751114,-122.40950012,37.76057816,-122.41007996
Bryant St & 21st St,SF General Hospital,37.75751114,-122.40950012,37.75541306,-122.40647125
Bryant St & 22nd St,Potrero Ave & 21st St,37.75621033,-122.40941620,37.75749969,-122.40693665
Bryant St & 22nd St,Potrero Ave & 23rd St,37.75621033,-122.40941620,37.75505829,-122.40670013
Bryant St & 22nd St,SF General Hospital,37.75621033,-122.40941620,37.75541306,-122.40647125
Bryant St & 23rd St,24th St & Bryant St,37.75431061,-122.40918732,37.75285339,-122.40927887
Bryant St & 23rd St,Potrero Ave & 23rd St,37.75431061,-122.40918732,37.75505829,-122.40670013
Bryant St & 23rd St,Hampshire St & 24th St,37.75431061,-122.40918732,37.75282669,-122.40721893
Bryant St & 24th St,24th St & Bryant St,37.75290680,-122.40908813,37.75285339,-122.40927887
Bryant St & 24th St,Hampshire St & 24th St,37.75290680,-122.40908813,37.75282669,-122.40721893
Bryant St & 24th St,24th St & Potrero Ave,37.75290680,-122.40908813,37.75299072,-122.40669250
Bryant St & 25th St,24th St & Bryant St,37.75130081,-122.40907288,37.75285339,-122.40927887
Bryant St & 25th St,25th St & Potrero Ave,37.75130081,-122.40907288,37.75140762,-122.40667725
Bryant St & 25th St,Hampshire St & 24th St,37.75130081,-122.40907288,37.75282669,-122.40721893
Bryant St & 26th St,25th St & Potrero Ave,37.74969101,-122.40891266,37.75140762,-122.40667725
Bryant St & 26th St,Cesar Chavez St & Harrison St,37.74969101,-122.40891266,37.74819946,-122.41162872
Bryant St & 26th St,Potrero Ave & 25th St,37.74969101,-122.40891266,37.75164032,-122.40608215
Bryant St & Mariposa St,Bryant St & 17th St,37.76314163,-122.41031647,37.76422119,-122.41027832
Bryant St & Mariposa St,Bryant St & 16th St,37.76314163,-122.41031647,37.76549149,-122.41040039
Bryant St & Mariposa St,Potrero Ave & Mariposa St,37.76314163,-122.41031647,37.76328278,-122.40725708
Brazil Ave & Athens St,Moscow St & Brazil Ave,37.72161865,-122.42829132,37.72135925,-122.42761993
Brazil Ave & Athens St,Brazil Ave & Munich St,37.72161865,-122.42829132,37.72090149,-122.42698669
Brazil Ave & Athens St,Naples St & Brazil Ave,37.72161865,-122.42829132,37.72251129,-122.43002319
Brazil Ave & Madrid St,Naples St & Brazil Ave,37.72314072,-122.43151093,37.72251129,-122.43002319
Brazil Ave & Madrid St,Brazil Ave & Naples St,37.72314072,-122.43151093,37.72238159,-122.42990112
Brazil Ave & Madrid St,Excelsior Ave & Madrid St,37.72314072,-122.43151093,37.72475052,-122.43058777
Brazil Ave & Mission St,Brazil Ave & Paris St,37.72471619,-122.43465424,37.72395706,-122.43308258
Brazil Ave & Mission St,Excelsior Ave & Mission St,37.72471619,-122.43465424,37.72616196,-122.43357849
Brazil Ave & Mission St,Mission St & Ruth St,37.72471619,-122.43465424,37.72326279,-122.43597412
Brazil Ave & Moscow St,Moscow St & Brazil Ave,37.72121811,-122.42748260,37.72135925,-122.42761993
Brazil Ave & Moscow St,Brazil Ave & Prague St,37.72121811,-122.42748260,37.72052002,-122.42616272
Brazil Ave & Moscow St,Moscow St & Persia Ave,37.72121811,-122.42748260,37.71982193,-122.42875671
Brazil Ave & Munich St,Moscow St & Brazil Ave,37.72090149,-122.42698669,37.72135925,-122.42761993
Brazil Ave & Munich St,Brazil Ave & Athens St,37.72090149,-122.42698669,37.72161865,-122.42829132
Brazil Ave & Munich St,Moscow St & Persia Ave,37.72090149,-122.42698669,37.71982193,-122.42875671
Brazil Ave & Naples St,Naples St & Brazil Ave,37.72238159,-122.42990112,37.72251129,-122.43002319
Brazil Ave & Naples St,Brazil Ave & Athens St,37.72238159,-122.42990112,37.72161865,-122.42829132
Brazil Ave & Naples St,Excelsior Ave & Naples St,37.72238159,-122.42990112,37.72399139,-122.42899323
Brazil Ave & Paris St,Brazil Ave & Madrid St,37.72395706,-122.43308258,37.72314072,-122.43151093
Brazil Ave & Paris St,Excelsior Ave & Paris St,37.72395706,-122.43308258,37.72552109,-122.43218994
Brazil Ave & Paris St,Persia Ave & Paris St,37.72395706,-122.43308258,37.72240448,-122.43427277
Brazil Ave & Prague St,Brazil Ave & Munich St,37.72052002,-122.42616272,37.72090149,-122.42698669
Brazil Ave & Prague St,Dublin St & La Grande Ave,37.72052002,-122.42616272,37.71919250,-122.42580414
Brazil Ave & Prague St,Moscow St & Brazil Ave,37.72052002,-122.42616272,37.72135925,-122.42761993
228 Bayshore Blvd,201 Bayshore Blvd,37.74472046,-122.40442657,37.74461746,-122.40419006
228 Bayshore Blvd,Oakdale Ave & Loomis St,37.74472046,-122.40442657,37.74252701,-122.40416718
228 Bayshore Blvd,Bayshore Blvd & Flower St,37.74472046,-122.40442657,37.74237823,-122.40560913
Bayshore Blvd & Alemany Blvd,Industrial St & Bayshore Blvd,37.73772812,-122.40699768,37.73814774,-122.40653992
Bayshore Blvd & Alemany Blvd,Cortland Ave & Bayshore Blvd,37.73772812,-122.40699768,37.73956680,-122.40702820
Bayshore Blvd & Alemany Blvd,Bayshore Blvd & Cortland Ave,37.73772812,-122.40699768,37.73986053,-122.40676880
Bayshore Blvd & Arleta Ave,San Bruno Ave & Arleta Ave,37.71220779,-122.40251923,37.71245956,-122.40229797
Bayshore Blvd & Arleta Ave,Bayshore Blvd & Tunnel Ave,37.71220779,-122.40251923,37.71289825,-122.40101624
Bayshore Blvd & Arleta Ave,San Bruno Ave & Somerset St,37.71220779,-122.40251923,37.71384811,-122.40216064
Bayshore Blvd & Augusta St,Bayshore Blvd & Boutwell St,37.73424911,-122.40557861,37.73487854,-122.40588379
Bayshore Blvd & Augusta St,Silver Ave & Charter Oak Ave,37.73424911,-122.40557861,37.73327637,-122.40429688
Bayshore Blvd & Augusta St,Silver Ave & San Bruno Ave,37.73424911,-122.40557861,37.73241043,-122.40567017
Bayshore Blvd & Boutwell St,Bayshore Blvd & Augusta St,37.73487854,-122.40588379,37.73424911,-122.40557861
Bayshore Blvd & Boutwell St,Bayshore Blvd & Silver Ave,37.73487854,-122.40588379,37.73321152,-122.40471649
Bayshore Blvd & Boutwell St,Silver Ave & Charter Oak Ave,37.73487854,-122.40588379,37.73327637,-122.40429688
Bayshore Blvd & Cortland Ave,Cortland Ave & Bayshore Blvd,37.73986053,-122.40676880,37.73956680,-122.40702820
Bayshore Blvd & Cortland Ave,Industrial St & Bayshore Blvd,37.73986053,-122.40676880,37.73814774,-122.40653992
Bayshore Blvd & Cortland Ave,Cortland Ave & Bradford St,37.73986053,-122.40676880,37.73979187,-122.40974426
Bayshore Blvd & Hester Ave,Bayshore Blvd & Tunnel Ave,37.71354675,-122.40007019,37.71289825,-122.40101624
Bayshore Blvd & Hester Ave,3801 San Bruno Ave,37.71354675,-122.40007019,37.71482086,-122.39994049
Bayshore Blvd & Hester Ave,3800 San Bruno Ave,37.71354675,-122.40007019,37.71479034,-122.40061188
Bayshore Blvd & Leland Ave,Bayshore Blvd & Arleta Ave,37.71113968,-122.40378571,37.71220779,-122.40251923
Bayshore Blvd & Leland Ave,Leland Ave & Alpha St,37.71113968,-122.40378571,37.71189880,-122.40577698
Bayshore Blvd & Leland Ave,San Bruno Ave & Arleta Ave,37.71113968,-122.40378571,37.71245956,-122.40229797
Bayshore Blvd & Silver Ave,Silver Ave & Charter Oak Ave,37.73321152,-122.40471649,37.73327637,-122.40429688
Bayshore Blvd & Silver Ave,Silver Ave & San Bruno Ave,37.73321152,-122.40471649,37.73241043,-122.40567017
Bayshore Blvd & Silver Ave,Bayshore Blvd & Augusta St,37.73321152,-122.40471649,37.73424911,-122.40557861
Bayshore Blvd & Tunnel Ave,Bayshore Blvd & Hester Ave,37.71289825,-122.40101624,37.71354675,-122.40007019
Bayshore Blvd & Tunnel Ave,San Bruno Ave & Arleta Ave,37.71289825,-122.40101624,37.71245956,-122.40229797
Bayshore Blvd & Tunnel Ave,San Bruno Ave & Somerset St,37.71289825,-122.40101624,37.71384811,-122.40216064
Bayshore Blvd & Visitacion Ave,Visitacion Ave & Bayshore Blvd,37.71062088,-122.40389252,37.71056747,-122.40449524
Bayshore Blvd & Visitacion Ave,Leland Ave & Bayshore Blvd,37.71062088,-122.40389252,37.71113968,-122.40379333
Bayshore Blvd & Visitacion Ave,Bayshore Blvd & Leland Ave,37.71062088,-122.40389252,37.71113968,-122.40378571
Buchanan St & Bay St,Chestnut St & Laguna St,37.80342865,-122.43334198,37.80148697,-122.43147278
Buchanan St & Bay St,Laguna St & Chestnut St,37.80342865,-122.43334198,37.80151367,-122.43141937
Buchanan St & Bay St,Chestnut St & Webster St,37.80342865,-122.43334198,37.80110168,-122.43450165
Santos St & Geneva Ave,Geneva Ave & Santos St,37.70848846,-122.41992950,37.70836639,-122.41995239
Santos St & Geneva Ave,Santos St & Sunrise Way,37.70848846,-122.41992950,37.71059036,-122.41879272
Santos St & Geneva Ave,Sunrise Way & Santos St,37.70848846,-122.41992950,37.71065140,-122.41839600
Santos St & Velasco Ave,Geneva Ave & Castillo St,37.70981979,-122.41934967,37.70794296,-122.41826630
Santos St & Velasco Ave,1725 Sunnydale Ave,37.70981979,-122.41934967,37.71276855,-122.41957092
Santos St & Velasco Ave,Geneva Ave&Carter St,37.70981979,-122.41934967,37.70908356,-122.42310333
3800 San Bruno Ave,3801 San Bruno Ave,37.71479034,-122.40061188,37.71482086,-122.39994049
3800 San Bruno Ave,Bayshore Blvd & Hester Ave,37.71479034,-122.40061188,37.71354675,-122.40007019
3800 San Bruno Ave,Wilde Ave & Brussels St,37.71479034,-122.40061188,37.71635818,-122.40123749
3801 San Bruno Ave,3800 San Bruno Ave,37.71482086,-122.39994049,37.71479034,-122.40061188
3801 San Bruno Ave,Bayshore Blvd & Hester Ave,37.71482086,-122.39994049,37.71354675,-122.40007019
3801 San Bruno Ave,Wilde Ave & Brussels St,37.71482086,-122.39994049,37.71635818,-122.40123749
San Bruno Ave & Arleta Ave,Bayshore Blvd & Arleta Ave,37.71245956,-122.40229797,37.71220779,-122.40251923
San Bruno Ave & Arleta Ave,Bayshore Blvd & Tunnel Ave,37.71245956,-122.40229797,37.71289825,-122.40101624
San Bruno Ave & Arleta Ave,Bayshore Blvd & Leland Ave,37.71245956,-122.40229797,37.71113968,-122.40378571
San Bruno Ave & Bacon St,Bacon St & San Bruno Ave,37.72797012,-122.40367126,37.72785950,-122.40299225
San Bruno Ave & Bacon St,Bacon St & Girard St,37.72797012,-122.40367126,37.72743988,-122.40451050
San Bruno Ave & Bacon St,Phelps St & Egbert Ave,37.72797012,-122.40367126,37.72808075,-122.40193176
San Bruno Ave & Dwight St,San Bruno Ave & Paul Ave,37.72409821,-122.40225983,37.72417831,-122.40209961
San Bruno Ave & Dwight St,Paul Ave & San Bruno Ave,37.72409821,-122.40225983,37.72388077,-122.40157318
San Bruno Ave & Dwight St,Paul Ave & Bayshore Blvd,37.72409821,-122.40225983,37.72364807,-122.40058899
San Bruno Ave & Mansell St,Mansell St & San Bruno Ave,37.72109985,-122.40083313,37.72144318,-122.40115356
San Bruno Ave & Mansell St,Mansell St & Brussels St,37.72109985,-122.40083313,37.72109604,-122.40306854
San Bruno Ave & Mansell St,Paul Ave & Wheat St,37.72109985,-122.40083313,37.72339630,-122.40019989
San Bruno Ave & Paul Ave,San Bruno Ave & Dwight St,37.72417831,-122.40209961,37.72409821,-122.40225983
San Bruno Ave & Paul Ave,Paul Ave & San Bruno Ave,37.72417831,-122.40209961,37.72388077,-122.40157318
San Bruno Ave & Paul Ave,Paul Ave & Bayshore Blvd,37.72417831,-122.40209961,37.72364807,-122.40058899
San Bruno Ave & Silver Ave,Silver Ave & San Bruno Ave,37.73202133,-122.40534973,37.73241043,-122.40567017
San Bruno Ave & Silver Ave,Silver Ave & Charter Oak Ave,37.73202133,-122.40534973,37.73327637,-122.40429688
San Bruno Ave & Silver Ave,San Bruno Ave & Thornton Ave,37.73202133,-122.40534973,37.73025894,-122.40461731
San Bruno Ave & Somerset St,Bayshore Blvd & Tunnel Ave,37.71384811,-122.40216064,37.71289825,-122.40101624
San Bruno Ave & Somerset St,3800 San Bruno Ave,37.71384811,-122.40216064,37.71479034,-122.40061188
San Bruno Ave & Somerset St,Bayshore Blvd & Hester Ave,37.71384811,-122.40216064,37.71354675,-122.40007019
San Bruno Ave & Thornton Ave,San Bruno Ave & Felton St,37.73025894,-122.40461731,37.72991180,-122.40463257
San Bruno Ave & Thornton Ave,Silver Ave & San Bruno Ave,37.73025894,-122.40461731,37.73241043,-122.40567017
San Bruno Ave & Thornton Ave,San Bruno Ave & Bacon St,37.73025894,-122.40461731,37.72797012,-122.40367126
